Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:49330000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
49330000;1;01/02/2012;;1;1;2771,93;1704,309;2360,696;19;5;1;1;1;;0;2403,614;2411,834;2197,162;2062,695;1704,309;2239,342;2483,631;2357,282;2483,631;2559,239;2173,603;1820,188;2212,935;2400,877;2573,357;2442,088;2550,785;2324,834;2771,93;2653,098;2601,705;2664,583;2707,861;2455,899;2160,566;1912,524;2330,227;2483,631;2316,755;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
49330000;1;01/03/2012;;1;1;2567,705;1883,133;2318,721;15;4;1;1;1;;0;2314,065;2384,485;2357,282;1883,133;2207,672;2365,427;2194,539;2420,068;2466,974;2338,328;1971,95;2324,834;2489,195;2511,509;2567,705;2395,407;2362,711;2368,146;2373,586;2306,003;2564,882;2428,314;2319,446;2218,205;1919,906;2330,227;2319,446;2349,15;2425,564;2357,282;2044,899;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/04/2012;;1;1;2466,974;1651,157;2155,346;10;22;1;1;1;;0;1667,25;2088,243;2228,761;2287,245;2400,877;1765,349;1858,804;1793,862;2152,761;2466,974;2411,834;2417,322;2455,899;2273,891;1863,658;2228,761;2422,815;2234,049;2119,096;2181,443;2139,784;1651,157;2155,361;2324,834;2433,82;2409,093;2461,434;2012,043;1739,401;2014,562;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/05/2012;;1;1;2368,146;1481,185;2020,779;16;20;1;1;1;;0;1713,634;2199,788;2247,292;2244,641;1976,941;1612,382;2052,517;2191,917;2147,566;2306,003;2199,788;1834,625;1578,529;2001,984;2228,761;2368,146;2231,404;2189,296;1772,457;1481,185;1846,696;2181,443;2178,828;2150,163;2173,603;1772,457;1547,239;1841,863;2103,643;2108,788;2160,566;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/06/2012;;1;1;2341,031;1483,365;1996,773;19;17;1;1;1;;0;2147,566;1937,181;1798,635;2027,176;2207,672;2247,292;1875,819;1834,625;1692,687;1635,138;1839,448;2273,891;2281,899;2276,559;2239,342;1796,248;1483,365;1866,087;2341,031;2186,677;2330,227;2249,946;1805,806;1489,914;1820,188;2160,566;2178,828;2157,963;1934,708;1786,713;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/07/2012;;1;1;2049,976;1338,58;1659,884;3;8;1;1;1;;0;1485,546;1592,03;2049,976;1796,248;1741,752;1981,938;1542,793;1338,58;1520,655;1632,856;1674,169;1545,016;1540,573;1496,476;1446,512;1390,995;1592,03;1601,06;1829,807;1849,114;1386,767;1498,667;1623,741;1870,95;1897,802;1815,388;1932,238;1560,613;1610,115;1767,717;1844,278;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/08/2012;;1;1;2165,776;1479,006;1869,05;21;26;1;1;1;;0;1989,444;1863,658;1942,13;1690,367;1612,382;1767,717;2019,603;2121,677;2072,896;2144,97;1868,518;1692,687;1868,518;2004,497;1966,965;1971,95;2052,517;1822,591;1538,354;1883,133;2165,776;2098,504;2065,243;1912,524;1601,06;1479,006;1562,847;1767,717;1902,703;1758,254;1732,355;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/09/2012;;1;1;2564,882;1309,643;1880,593;21;30;1;1;1;;0;1580,776;1496,476;1739,401;1981,938;1853,956;1621,467;1507,444;1498,667;1395,229;1796,248;2223,48;2368,146;2433,82;2439,331;1873,384;1487,729;2170,992;2319,446;2503,13;2453,134;2564,882;1929,768;1533,92;1637,422;1810,594;1957,013;1878,255;1669,555;1382,545;1309,643;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/10/2012;;1;1;2500,34;1355,25;1788,105;5;13;;;1;;0;1810,594;2139,784;1755,892;2306,003;2500,34;2239,342;1873,384;1986,941;2032,233;1942,13;1786,713;1560,613;1355,25;1448,668;1648,864;1774,829;1839,448;1796,248;1683,416;1492,1;1500,859;1560,613;2009,526;1727,666;1571,8;1793,862;1551,691;1583,024;1479,006;1762,982;1917,444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49330000;1;01/11/2012;;1;1;1917,444;1309,643;1545,877;30;8;1;1;1;;0;1861,23;1472,48;1589,776;1533,92;1688,048;1507,444;1403,715;1309,643;1395,229;1461,634;1429,321;1481,185;1511,841;1448,668;1734,702;1614,651;1580,776;1468,137;1309,643;1594,285;1489,914;1437,904;1596,542;1511,841;1437,904;1472,48;1412,226;1801,024;1902,703;1917,444;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/12/2012;;1;1;;;;;;0;0;0;;0;1509,642;1384,655;1612,382;2218,205;2556,419;2381,758;2461,434;2431,066;1820,188;2032,233;2453,134;2207,672;1883,133;1873,384;1991,949;1653,452;2007,011;2314,065;2351,859;2450,37;2265,896;2108,788;1628,296;1614,651;1592,03;2207,672;2647,365;2748,55;2289,92;1858,804;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/01/2013;;1;1;2627,342;1276,937;1789,514;11;27;1;1;1;;0;1641,995;2268,559;2511,509;2379,032;2330,227;1690,367;2370,865;2400,877;2533,917;2601,705;2627,342;2455,899;1706,638;1912,524;1571,8;1494,287;1407,968;1580,776;1509,642;1382,545;1425,038;1433,609;1435,756;1303,481;1346,903;1283,04;1276,937;1340,658;1431,464;1476,83;1342,738;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/02/2013;;1;1;1468,137;1270,848;1351,026;16;7;1;1;1;;0;1442,205;1315,818;1289,156;1285,077;1399,469;1440,054;1270,848;1332,354;1291,198;1285,077;1289,156;1303,481;1287,116;1420,761;1433,609;1468,137;1457,306;1380,436;1433,609;1295,286;1303,481;1297,332;1295,286;1291,198;1307,587;1305,533;1442,205;1465,968;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
49330000;1;01/03/2013;;1;1;1499;1275;1323;10;30;1;1;1;;0;1372;1291;1281;1283;1395;1423;1326;1289;1468;1499;1306;1301;1364;1349;1281;1295;1277;1306;1303;1301;1332;1316;1299;1303;1301;1306;1308;1295;1283;1275;1299;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/04/2013;;1;1;1483,365;1266,796;1315,679;14;23;1;1;1;;0;1299,38;1299,38;1289,156;1278,97;1330,282;1299,38;1281,004;1374,119;1431,464;1330,282;1291,198;1283,04;1291,198;1483,365;1483,365;1459,469;1326,142;1307,587;1305,533;1278,97;1276,937;1278,97;1266,796;1276,937;1270,848;1266,796;1272,876;1272,876;1281,004;1283,04;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/05/2013;;1;1;1276,937;1055,237;1150,02;1;21;1;1;1;;0;1276,937;1274,906;1270,848;1218,652;1140,37;1144,226;1150,021;1153,893;1140,37;1138,445;1136,52;1130,757;1138,445;1117,364;1079,511;1079,511;1072,015;1058,955;1234,603;1064,543;1055,237;1121,183;1189,01;1165,543;1140,37;1144,226;1151,956;1171,389;1167,49;1159,711;1163,598;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/06/2013;;1;1;1351,073;1040,429;1129,886;29;14;1;1;1;;0;1155,831;1117,364;1128,839;1140,37;1140,37;1132,677;1064,543;1053,381;1053,381;1066,408;1060,816;1057,095;1051,526;1040,429;1042,275;1040,429;1212,696;1062,679;1155,831;1226,615;1163,598;1179,205;1146,156;1148,088;1140,37;1136,52;1140,37;1210,714;1351,073;1276,937;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/07/2013;;1;1;1984,438;1132,677;1357,046;23;6;1;1;1;;0;1278,97;1326,142;1179,205;1140,37;1142,297;1132,677;1146,156;1155,831;1355,25;1340,658;1299,38;1248,639;1236,603;1190,975;1206,754;1281,004;1414,358;1326,142;1332,354;1232,604;1276,937;1596,542;1984,438;1798,635;1748,815;1890,461;1425,038;1216,666;1610,115;1315,818;1238,605;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/08/2013;;1;1;1927,3;1088,917;1224,99;29;21;1;1;1;;0;1123,095;1173,341;1115,457;1134,598;1119,272;1342,738;1518,449;1214,68;1357,34;1121,183;1109,744;1102,149;1208,733;1226,615;1380,436;1115,457;1105,943;1126,923;1102,149;1092,69;1088,917;1094,578;1258,711;1102,149;1105,943;1342,738;1250,651;1130,757;1927,3;1619,193;1262,751;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/09/2013;;1;1;1551,691;1090,802;1291,021;3;15;1;1;1;;0;1198,852;1461,634;1551,691;1516,245;1348,987;1319,943;1140,37;1105,943;1183,122;1234,603;1224,622;1431,464;1220,641;1117,364;1090,802;1179,205;1435,756;1446,512;1305,533;1228,61;1117,364;1200,825;1258,711;1369,915;1498,667;1442,205;1511,841;1289,156;1144,226;1155,831;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/10/2013;;1;1;1639,708;1126,923;1319,817;7;13;1;1;1;;0;1222,631;1293,241;1236,603;1459,469;1514,042;1380,436;1639,708;1332,354;1410,096;1374,119;1487,729;1163,598;1126,923;1299,38;1399,469;1291,198;1399,469;1293,241;1148,088;1216,666;1378,329;1367,815;1299,38;1232,604;1496,476;1206,754;1357,34;1270,848;1285,077;1185,083;1146,156;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/11/2013;;1;1;1452,984;1087,033;1209,956;11;30;1;1;1;;0;1185,083;1094,578;1117,364;1200,825;1395,229;1234,603;1192,942;1214,68;1214,68;1202,8;1452,984;1399,469;1250,651;1187,046;1138,445;1088,917;1119,272;1128,839;1200,825;1238,605;1403,715;1420,761;1125,008;1113,551;1256,694;1254,678;1167,49;1111,647;1100,254;1087,033;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/12/2013;;1;1;1450,825;1020,229;1086,115;8;12;0;0;1;;0;1266,796;1278,97;1293,241;1299,38;1179,205;1044,122;1140,37;1250,651;1117,364;1040,429;1027,553;1022,057;1023,888;1027,553;1027,553;1027,553;1034,901;1036,742;1034,901;1027,553;1034,901;1038,585;1047,821;1047,821;1045,971;1047,821;1049,673;1044,122;1040,429;1036,742;1034,901;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/01/2014;;1;1;1299,38;1038,585;1134,285;21;4;1;1;1;;0;1047,821;1040,429;1042,275;1038,585;1087,033;1102,149;1079,511;1072,015;1085,15;1291,198;1218,652;1100,254;1289,156;1113,551;1094,578;1073,887;1212,696;1117,364;1100,254;1177,249;1299,38;1220,641;1274,906;1242,615;1190,975;1098,361;1092,69;1087,033;1087,033;1092,69;1092,69;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/02/2014;;1;1;1194,911;1066,408;1104,62;6;3;1;1;1;;0;1119,272;1115,457;1066,408;1119,272;1104,046;1194,911;1109,744;1098,361;1102,149;1107,843;1090,802;1130,757;1085,15;1105,943;1102,149;1111,647;1111,647;1121,183;1094,578;1079,511;1100,254;1094,578;1094,578;1094,578;1094,578;1096,469;1092,69;1090,802;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
49330000;1;01/03/2014;;1;1;1113,551;1085,15;1099,592;18;10;1;1;1;;0;1094,578;1105,943;1094,578;1102,149;1098,361;1094,578;1092,69;1096,469;1094,578;1085,15;1104,046;1098,361;1107,843;1104,046;1107,843;1105,943;1102,149;1113,551;1113,551;1090,802;1094,578;1088,917;1092,69;1107,843;1102,149;1105,943;1098,361;1100,254;1098,361;1100,254;1090,802;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/04/2014;;1;1;1146,156;1087,033;1102,365;10;1;1;1;1;;0;1087,033;1090,802;1094,578;1090,802;1088,917;1096,469;1098,361;1105,943;1111,647;1146,156;1104,046;1090,802;1092,69;1094,578;1098,361;1113,551;1111,647;1102,149;1111,647;1111,647;1104,046;1102,149;1105,943;1102,149;1096,469;1105,943;1096,469;1111,647;1102,149;1102,149;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/05/2014;;1;1;1111,647;1040,429;1077,251;12;14;1;1;1;;0;1100,254;1096,469;1100,254;1094,578;1104,046;1105,943;1104,046;1104,046;1100,254;1107,843;1104,046;1111,647;1066,408;1040,429;1066,408;1066,408;1064,543;1047,821;1045,971;1064,543;1066,408;1058,955;1064,543;1070,144;1066,408;1064,543;1064,543;1064,543;1064,543;1060,816;1053,381;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/06/2014;;1;1;1072,015;1042,275;1054,631;11;4;1;1;1;;0;1057,095;1045,971;1044,122;1042,275;1047,821;1070,144;1066,408;1055,237;1066,408;1058,955;1072,015;1058,955;1064,543;1047,821;1051,526;1049,673;1049,673;1055,237;1055,237;1049,673;1047,821;1049,673;1058,955;1053,381;1053,381;1055,237;1051,526;1045,971;1053,381;1060,816;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/07/2014;;1;1;1087,033;1042,275;1057,172;18;26;1;1;1;;0;1045,971;1051,526;1058,955;1058,955;1058,955;1064,543;1066,408;1060,816;1058,955;1055,237;1053,381;1053,381;1064,543;1064,543;1062,679;1049,673;1055,237;1087,033;1070,144;1053,381;1055,237;1051,526;1066,408;1057,095;1049,673;1042,275;1045,971;1049,673;1053,381;1053,381;1053,381;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/08/2014;;1;1;1066,408;1034,901;1051,781;15;10;1;1;1;;0;1049,673;1047,821;1060,816;1057,095;1058,955;1057,095;1057,095;1051,526;1038,585;1034,901;1044,122;1044,122;1040,429;1038,585;1066,408;1055,237;1057,095;1055,237;1040,429;1047,821;1058,955;1064,543;1040,429;1051,526;1053,381;1055,237;1051,526;1060,816;1060,816;1058,955;1045,971;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/09/2014;;1;1;1083,269;1053,381;1066,86;26;1;1;1;1;;0;1053,381;1060,816;1060,816;1062,679;1062,679;1057,095;1057,095;1062,679;1068,276;1070,144;1070,144;1068,276;1068,276;1064,543;1062,679;1064,543;1058,955;1055,237;1068,276;1057,095;1060,816;1064,543;1070,144;1070,144;1079,511;1083,269;1077,635;1081,389;1081,389;1083,269;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/10/2014;;1;1;1332,354;1072,015;1106,541;17;19;;;1;;0;1083,269;1083,269;1088,917;1104,046;1092,69;1088,917;1087,033;1087,033;1090,802;1090,802;1094,578;1088,917;1088,917;1128,839;1090,802;1117,364;1332,354;1121,183;1072,015;1098,361;1090,802;1098,361;1085,15;1085,15;1087,033;1079,511;1087,033;1083,269;1136,52;1254,678;1085,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49330000;1;01/11/2014;;1;1;1266,796;1042,275;1079,275;12;23;0;0;1;;0;1081,389;1081,389;1087,033;1085,15;1081,389;1105,943;1148,088;1070,144;1070,144;1070,144;1123,095;1167,49;1064,543;1060,816;1070,144;1057,095;1070,144;1072,015;1079,511;1079,511;1072,015;1053,381;1049,673;1053,381;1068,276;1070,144;1072,015;1070,144;1073,887;1070,144;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/12/2014;;1;1;1121,183;1053,381;1075,831;3;14;;;1;;0;1068,276;1113,551;1121,183;1057,095;1064,543;1064,543;1072,015;1068,276;1113,551;1068,276;1064,543;1109,744;1060,816;1053,381;1068,276;1068,276;1083,269;1064,543;1064,543;1075,76;1079,511;1060,816;1075,76;1075,76;1090,802;1083,269;1098,361;1083,269;1057,095;1053,381;1068,276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49330000;1;01/01/2015;;1;1;1295,286;948,349;1064,985;9;25;1;1;1;;0;1072,015;1087,033;1087,033;1079,511;1083,269;1068,276;1068,276;1087,033;1295,286;1218,652;1094,578;1045,971;1098,361;1038,585;1060,816;1057,095;1034,901;1031,224;1090,802;1053,381;1031,224;1012,929;1005,655;1027,553;948,349;1009,289;1023,888;1020,229;1105,943;1060,816;1016,576;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/02/2015;;1;1;1075,76;937,781;1057,236;6;1;1;1;1;;0;937,781;1036,742;1072,015;1064,543;1058,955;1075,76;1058,955;1049,673;1053,381;1058,955;1062,679;1055,237;1064,543;1049,673;1064,543;1060,816;1060,816;1075,76;1057,095;1060,816;1058,955;1072,015;1072,015;1072,015;1072,015;1062,679;1058,955;1055,237;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
49330000;1;01/03/2015;;1;1;1081,389;1044,122;1067,152;9;15;1;1;1;;0;1049,673;1064,543;1066,408;1068,276;1072,015;1068,276;1068,276;1072,015;1081,389;1079,511;1077,635;1051,526;1055,237;1049,673;1044,122;1058,955;1070,144;1066,408;1066,408;1079,511;1058,955;1058,955;1070,144;1062,679;1070,144;1075,76;1077,635;1077,635;1075,76;1077,635;1066,408;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/04/2015;;1;1;1206,754;939,538;1002,484;25;3;;;1;;0;1062,679;998,405;939,538;985,777;946,584;985,777;996,596;994,789;994,789;1005,655;991,18;948,349;998,405;1005,655;1007,471;1003,84;1003,84;1119,272;948,349;985,777;944,82;989,377;1000,215;992,984;1206,754;975,014;1003,84;1016,576;1009,289;1012,929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
49330000;1;01/05/2015;;1;1;1431,464;950,116;1082,115;8;30;1;1;1;;0;1240,609;1023,888;1372,016;1407,968;1414,358;1414,358;1427,178;1431,464;1102,149;960,749;1003,84;1005,655;1005,655;1012,929;1002,027;998,405;958,973;996,596;1007,471;1009,289;998,405;1012,929;1002,027;960,749;998,405;1005,655;957,199;953,654;951,884;950,116;958,973;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/06/2015;;1;1;1003,84;944,82;980,261;17;4;1;1;1;0;0;953,654;957,199;948,349;944,82;955,426;948,349;962,527;960,749;962,527;967,869;944,82;955,426;1002,027;1000,215;996,596;1000,215;1003,84;1000,215;1000,215;1003,84;1000,215;1000,215;994,789;1000,215;998,405;991,18;987,576;987,576;983,979;994,789;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/07/2015;;1;1;1003,84;951,884;984,014;2;25;1;1;1;0;0;1002,027;1003,84;1003,84;1000,215;994,789;966,087;991,18;983,979;991,18;987,576;967,869;983,979;985,777;991,18;985,777;980,388;975,014;976,804;991,18;996,596;989,377;985,777;976,804;973,225;951,884;967,869;978,595;985,777;983,979;985,777;966,087;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/08/2015;;1;1;1011,108;951,884;982,636;6;25;1;1;1;0;0;973,225;966,087;980,388;962,527;975,014;1011,108;985,777;998,405;1003,84;998,405;991,18;973,225;978,595;987,576;989,377;975,014;978,595;998,405;985,777;978,595;994,789;987,576;985,777;991,18;951,884;969,653;964,306;967,869;960,749;1000,215;996,596;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/09/2015;;1;1;875,546;841,843;857,461;15;6;1;1;1;;0;851,888;848,533;850,21;848,533;845,185;841,843;855,249;855,249;867,062;873,846;861,99;856,932;855,249;856,932;875,546;861,99;865,369;860,302;855,249;856,932;846,858;875,546;853,568;860,302;843,513;853,568;851,888;851,888;870,451;872,148;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/10/2015;;1;1;957,199;818,622;860,266;22;5;1;1;1;;0;865,369;870,451;872,148;867,062;818,622;901,232;856,932;863,679;865,369;851,888;848,533;858,616;872,148;840,174;856,932;856,932;853,568;851,888;856,932;856,932;856,932;957,199;851,888;850,21;860,302;855,249;850,21;851,888;853,568;846,858;848,533;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/11/2015;;1;1;906,412;825,225;841,566;26;2;1;1;1;;0;836,841;825,225;840,174;841,843;845,185;833,514;848,533;845,185;846,858;825,225;831,853;828,536;828,536;828,536;828,536;831,853;851,888;843,513;843,513;840,174;828,536;845,185;848,533;845,185;845,185;906,412;846,858;843,513;843,513;848,533;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/12/2015;;1;1;861,99;820,27;839,72;8;3;1;1;1;;0;848,533;840,174;820,27;823,572;826,88;826,88;860,302;861,99;843,513;841,843;841,843;840,174;838,507;840,174;858,616;853,568;853,568;846,858;841,843;833,514;830,194;833,514;831,853;835,177;830,194;828,536;835,177;835,177;841,843;845,185;841,843;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/01/2016;;1;1;;;;;;0;0;0;0;0;;836,841;828,536;825,225;833,514;833,514;908,141;1238,605;1301,43;828,536;785,981;777,918;777,918;722,581;699,455;746,061;738,195;730,369;779,528;785,981;753,967;1450,825;964,306;790,837;730,369;738,195;739,765;738,195;1503,052;1206,575;775,09;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/02/2016;;1;1;854,292;736,065;783,389;29;11;1;1;1;0;0;783,008;790,963;783,008;783,008;767,21;783,008;767,21;759,367;759,367;767,21;736,065;813,435;759,367;759,367;759,367;759,367;759,367;795,753;798,955;767,21;811,82;815,052;775,09;751,562;748,451;818,289;841,116;850,989;854,292;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
49330000;1;01/03/2016;;1;1;914,757;750,006;815,182;4;25;1;1;1;0;0;854,292;798,955;875,905;914,757;872,563;862,575;870,895;874,233;862,575;852,64;864,236;859,257;857,6;865,898;864,236;867,562;790,963;778,253;751,562;783,008;759,367;760,933;756,241;764,068;750,006;751,562;753,12;753,12;756,241;756,241;787,776;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;1;01/04/2016;;1;1;1166,14;1118,841;1149,923;10;28;1;1;1;0;0;1164,231;1133,878;1162,323;1156,608;1152,805;1154,705;1149,008;1164,231;1164,231;1166,14;1162,323;1156,608;1156,608;1147,111;1156,608;1154,705;1150,906;1150,906;1149,008;1152,805;1152,805;1147,111;1156,608;1149,008;1150,906;1130,11;1128,228;1118,841;1128,228;1130,11;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
49330000;1;01/05/2016;;1;1;957,876;767,21;789,887;31;21;1;1;1;0;0;770,358;783,008;787,776;775,09;775,09;771,934;775,09;771,934;771,934;802,162;798,955;803,768;775,09;778,253;795,753;781,421;792,558;784,596;783,008;795,753;767,21;768,783;877,578;790,963;778,253;773,511;770,358;775,09;771,934;781,421;957,876;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
